ImageInput,Augmentation,Scheduler,CriterionWeight,OptimizerType,OptimizerLR,LossFunction,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var
224,basic,reduce_on_plateau,None,Adam,0.0001,TotalCrossEntropyLoss,Resnet34,0.9234159779614325,0.0034228026555893267,1.1715578019109346e-05,0.89007660880255,0.007038830047691241,4.954512844028108e-05,0.8610106874257818,0.00948378814970981,8.994223766857624e-05,0.8743342930359708,0.006202187273685793,3.8467126977870014e-05,0.9535576773141095,0.003291751269289963,1.0835626418872083e-05,0.04463929895031618,0.006006765177136011,3.608122789325381e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,TotalCrossEntropyLoss,Resnet50,0.9301652892561982,0.003853058052534253,1.484605635619905e-05,0.8965191899736027,0.007843026819240546,6.151306968732647e-05,0.8786713286713288,0.007704142104722931,5.935380556976467e-05,0.8871175958316551,0.006203360821444821,3.8481685481036564e-05,0.9612979644712063,0.0028591904497833032,8.174970028132048e-06,0.042788630099973836,0.007124602407705727,5.075995946788624e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,TotalCrossEntropyLoss,Resnet101,0.924793388429752,0.0040276009689293275,1.6221569564920458e-05,0.8881562707523065,0.005543281012260432,3.072796438088704e-05,0.8692571579364031,0.01096917225197283,0.0001203227398934507,0.8781513118225381,0.007484672945781574,5.6020329105314624e-05,0.9592228526190791,0.0011941546709596871,1.4260053781748384e-06,0.04124012626838587,0.003329528603858443,1.108576072391155e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,TotalCrossEntropyLoss,Resnet152,0.9219008264462809,0.006190690097587918,3.832464388437311e-05,0.8837742533439013,0.010038602149651316,0.00010077353311898402,0.8640255970444649,0.012332097466520399,0.00015208062792375885,0.8733085216833528,0.010550982757462406,0.00011132323714826898,0.9559986325852534,0.0017370265891896832,3.0172613715519445e-06,0.04457337372536001,0.0039451336897560075,1.5564079830047848e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,TotalCrossEntropyLoss,Densenet121,0.9242424242424242,0.007140647848942064,5.098885170260093e-05,0.8887364227140564,0.01572533318168023,0.0002472861036748533,0.8668030083124423,0.01129676166523805,0.00012761682412119194,0.8769314690038879,0.010882348413984352,0.00011842550700334776,0.9629592534395279,0.005570467874390518,3.103011233961682e-05,0.056005212199110886,0.005092138758632484,2.5929877137167168e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,TotalCrossEntropyLoss,Densenet169,0.9287878787878787,0.004980629402689952,2.4806669246939665e-05,0.8922313606701507,0.012020828688663884,0.00014450032236220465,0.880188679245283,0.008121141576244547,6.595294050140776e-05,0.8857974390519405,0.00686378192094713,4.711150225832068e-05,0.9585991195768211,0.006730457266103737,4.5299055010848586e-05,0.04001571784875706,0.007587116900077234,5.756434285543757e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,TotalCrossEntropyLoss,Vision,0.8943526170798899,0.003140979132504505,9.865749910828753e-06,0.8498648318784108,0.005051321715106159,2.5515851069503034e-05,0.7983177200158332,0.00928511272987806,8.621331840654363e-05,0.820102632677828,0.00686557816500653,4.713616353981443e-05,0.9205723950149336,0.009556157675740756,9.132014952361895e-05,0.017803144921735493,0.004585519909724926,2.1026992842483694e-05
224,basic,reduce_on_plateau,None,Adam,0.0001,FocalLoss,Resnet18,0.9231404958677686,0.0024639867520659183,6.0712307143563525e-06,0.88735803839248,0.006973897606113654,4.863524782055775e-05,0.8645335796279193,0.015902862861013195,0.00025290104717619273,0.8748119042872403,0.00691709925982773,4.7846262170309336e-05,0.9575327759718842,0.0043005194044708804,1.8494467148230573e-05,0.33323521220408303,0.02572604287359901,0.0006618292819342544
224,basic,reduce_on_plateau,None,Adam,0.0001,FocalLoss,Resnet34,0.9201101928374656,0.003611600716839351,1.3043659737874513e-05,0.8808890929711254,0.0066120723932928315,4.37195013341452e-05,0.8610634648370497,0.008127355858471878,6.605391325023715e-05,0.8703888547508818,0.006151634328570069,3.7842604912441726e-05,0.9553575069870096,0.002145619305634619,4.603682204711984e-06,0.3389639923241403,0.01312738654873151,0.000172328277599817
224,basic,reduce_on_plateau,None,Adam,0.0001,FocalLoss,Resnet50,0.9235537190082646,0.005573834041404505,3.106762592111968e-05,0.8847886777879111,0.0137193210351342,0.00018821976966507575,0.8700686106346482,0.008223314897497223,6.762290790339976e-05,0.8769445678877453,0.008008956790412353,6.414338887069214e-05,0.9624956518610034,0.006139450286127493,3.769284981583095e-05,0.3026572475617141,0.03232387545290197,0.0010448329242947185
224,basic,reduce_on_plateau,None,Adam,0.0001,FocalLoss,Resnet101,0.9234159779614325,0.005093625919311431,2.5945025005881216e-05,0.8898317996594478,0.007356271237996748,5.411472652697821e-05,0.8615384615384615,0.01648820026864932,0.00027186074809908747,0.8743625226345785,0.010197819494881749,0.00010399552245019024,0.9611132435317684,0.0034733658854786374,1.2064270574406798e-05,0.2753632542414076,0.01238238836050553,0.0001533235415103828
224,basic,reduce_on_plateau,None,Adam,0.0001,FocalLoss,Resnet152,0.9219008264462809,0.001984140535934977,3.936813666340337e-06,0.8819223996406104,0.0035667089172954983,1.2721412500715225e-05,0.8669283546642037,0.004688488002539662,2.198191974995835e-05,0.8741071421848483,0.0034023953267117795,1.1576293959230156e-05,0.9623709052525518,0.0034540402570316657,1.1930394097195376e-05,0.2949202254374863,0.023610268438429213,0.0005574447757346867
224,basic,reduce_on_plateau,None,Adam,0.0001,FocalLoss,Densenet121,0.9198347107438016,0.0014281295697884128,2.0395540681040374e-06,0.8839079504028129,0.00352190903782555,1.2403843270717292e-05,0.8553503100672912,0.007980313648371186,6.368540592637944e-05,0.8684592209138977,0.0037182659936268385,1.3825501999361782e-05,0.9594093727884465,0.0028361676596191476,8.043846993469553e-06,0.3101296284938521,0.03144675311316469,0.000988898281360333
224,basic,reduce_on_plateau,None,Adam,0.0001,FocalLoss,Densenet169,0.9276859504132231,0.00456835370572367,2.0869855580599193e-05,0.8925151471670233,0.005505111149725419,3.0306248770831125e-05,0.8747526058846813,0.01576352473729297,0.00024848871214324747,0.8829787857133681,0.009313483038879262,8.674096631549168e-05,0.9627907255694563,0.003371366077484165,1.1366109228410965e-05,0.26486109286173415,0.021587626067436992,0.0004660255992274852
224,basic,reduce_on_plateau,None,Adam,0.0001,FocalLoss,Vision,0.8983471074380166,0.0023657801704294176,5.596915814797045e-06,0.8557316338001,0.0060443583720853405,3.653426813019815e-05,0.807138144873994,0.009033447433616563,8.160317253591367e-05,0.8278816842065414,0.005325971681438444,2.8365974351484248e-05,0.9277603185836462,0.011479685699274877,0.00013178318375413613,0.17697586502533527,0.01741752829342444,0.0003033702918522408
224,basic,reduce_on_plateau,None,AdamW,0.0001,CrossEntropyLoss,Resnet18,0.9219008264462809,0.006190690097587938,3.832464388437336e-05,0.8859455923720386,0.013062094296118527,0.00017061830740069218,0.8611228394247263,0.010848654928786578,0.00011769331376388533,0.8725701028854409,0.009755297528374507,9.516582986710978e-05,0.9567189243003995,0.005070819665518604,2.5713212080210204e-05,0.10514865555535421,0.011721420078344334,0.0001373916886530137
224,basic,reduce_on_plateau,None,AdamW,0.0001,CrossEntropyLoss,Resnet34,0.9228650137741047,0.004542322988385998,2.06326981308199e-05,0.8883597727157921,0.013348805166141139,0.00017819059936359635,0.8617231824778994,0.004495226640876293,2.0207062552843955e-05,0.87394458713635,0.005702043876229504,3.251330436644639e-05,0.9564856241528625,0.005613840460120426,3.151520471168512e-05,0.08542887005506468,0.007905649511746132,6.249929420257185e-05
224,basic,reduce_on_plateau,None,AdamW,0.0001,CrossEntropyLoss,Resnet50,0.9290633608815426,0.003865348540055697,1.4940919336110707e-05,0.8980265998593258,0.008089575955398871,6.544123913816756e-05,0.8724435941417074,0.012101975738700992,0.00014645781678010743,0.8841882991543001,0.0071684574788584655,5.138678262620187e-05,0.961804147824731,0.004981391537156573,2.4814261646455122e-05,0.08549288445717669,0.010916163687120803,0.00011916262964401483
