ImageInput,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var,Acc_class_0_mean,Acc_class_1_mean
384,Densenet121,0.9235537190082646,0.005356869554443548,2.8696051423324215e-05,0.8867166643714046,0.01101664014329279,0.00012136636004681019,0.8802548923299641,0.003786882810323556,1.4340481419124036e-05,0.8833729060570773,0.007174089228110243,5.146755625288742e-05,0.9554521509592213,0.001639922386922161,2.689345435128478e-06,0.05319725508483656,0.013866601632021545,0.00019228264082118258,0.954569190600522,0.805940594059406
384,Densenet169,0.9253443526170798,0.009013886081733553,8.125014229446985e-05,0.8869543462004318,0.014651885693416054,0.00021467775437293,0.8872183301881101,0.011651340456717061,0.00013575373443833172,0.8870717859219607,0.01313138984431085,0.00017243339924327014,0.9577057966893296,0.004522395011406205,2.0452056639191733e-05,0.04409241774344406,0.00531243849764366,2.822200279124643e-05,0.9526544821583987,0.8217821782178218
384,Densenet201,0.9238292011019282,0.0038530580525342395,1.4846056356198945e-05,0.8851386748533517,0.0074330755309185694,5.525061184834038e-05,0.8845599703573489,0.012606202769885272,0.00015891634827546312,0.8845808942169067,0.006643827144097836,4.4140439120651205e-05,0.9575886048134841,0.007363079628468197,5.4214941615163364e-05,0.04186334467652903,0.0058487409922019585,3.420777119386355e-05,0.951958224543081,0.8171617161716173
384,Densenet264d,0.7767217630853995,0.02373486478171544,0.0005633438062063159,0.7125916059447832,0.016279661223837037,0.0002650273695629032,0.7940395867262966,0.01164221813347235,0.00013554124306735241,0.7254556157962342,0.020320419559827017,0.0004129194510874004,0.8765768482853507,0.012259643730710814,0.00015029886440395696,0.17130461996371302,0.023287849761729915,0.000542323946524904,0.7643167972149696,0.8237623762376238
384,efficientnet_b0,0.9217630853994491,0.008201088510525735,6.72578527574772e-05,0.8846626372838872,0.015211900262649217,0.0002314019096007873,0.876450464889831,0.008426943508161444,7.101337688974431e-05,0.880400296276971,0.011485361757111926,0.00013191353469172917,0.9474790821118665,0.0044848227813756025,2.0113635380345592e-05,0.04775882492022382,0.006738786884783979,4.541124867853657e-05,0.9542210617928634,0.7986798679867987
384,efficientnet_b1,0.9238292011019282,0.005144586610739171,2.646677139539675e-05,0.8871825495878671,0.010933047716522622,0.00011953153237176052,0.880671957535179,0.004137835573574146,1.7121683233935683e-05,0.8837892768211322,0.0068223310813108635,4.654420138302026e-05,0.950435879097048,0.0028826414736393842,8.309621865545842e-06,0.026108017836400647,0.00590225266910131,3.483658656991354e-05,0.9547432550043515,0.8066006600660065
384,efficientnet_b2,0.9198347107438017,0.006397919648756812,4.09333758319485e-05,0.8840202251365055,0.016486010945486098,0.0002717885568946874,0.8711010004394695,0.008455023845671136,7.148742823086753e-05,0.8768227839567512,0.007137612175631824,5.094550756972766e-05,0.9409542520831717,0.002863531604057164,8.199813247434193e-06,0.03437395724207513,0.003989326447597831,1.591472550550353e-05,0.9547432550043515,0.7874587458745875
384,efficientnet_b3,0.9202479338842975,0.0044739343716010075,2.00160887613929e-05,0.881109781698324,0.00887015191581239,7.867959500959019e-05,0.8762221130729259,0.00786924882495765,6.192507706909735e-05,0.8785167448893467,0.006534426487298944,4.269872951791402e-05,0.94443554015976,0.004229245590595214,1.7886518265569056e-05,0.03407877564351093,0.0022112083297274212,4.8894422774559325e-06,0.9517841601392515,0.8006600660066006
384,efficientnet_b4,0.8734159779614326,0.010380960706014755,0.00010776434517982235,0.8046779485789537,0.015004983164375343,0.00022514951976318747,0.8366681315651148,0.007753561269445283,6.011771235904195e-05,0.8184810233855362,0.011967825042147768,0.0001432288362394592,0.9192145846438431,0.0074701450701814024,5.5803067369555505e-05,0.07482533412067924,0.009898654059315457,9.798335218600238e-05,0.8997389033942559,0.7735973597359737
384,efficientnet_b5,0.9261707988980715,0.006911114988596209,4.776351038559918e-05,0.8912155128462395,0.014634269288687645,0.00021416183761382637,0.8838525105774286,0.004074603406499085,1.660239292025395e-05,0.8873253269868636,0.008939638592905952,7.991713817177352e-05,0.9503709639893494,0.0036416171511457866,1.3261375475519157e-05,0.016707593338088703,0.006388506538668201,4.081301579460635e-05,0.9564838990426457,0.8112211221122113
