ImageInput,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
512,R18,5,0.9276859504132231,0.8970490667892177,0.8678915424198443,0.8814145318923039,0.9602340198395086,0.06839093761213641,18,0.9665523156089194,0.7692307692307693
512,R34,1,0.9338842975206612,0.9125457570715474,0.8717508906188152,0.8901774909237596,0.9628369058043159,0.045533666028442124,14,0.9742710120068611,0.7692307692307693
512,R34,2,0.9263085399449036,0.8910207177736691,0.8709922153318379,0.8804986989492372,0.9665193297268769,0.055309520416012975,15,0.9622641509433962,0.7797202797202797
512,R34,3,0.9345730027548209,0.9047883183994689,0.8840546246206624,0.8939007140203507,0.9537627895260828,0.03896307100079601,18,0.967409948542024,0.8006993006993007
512,R34,4,0.9276859504132231,0.8970490667892177,0.8678915424198443,0.8814145318923039,0.9659975530472957,0.057601999112070326,17,0.9665523156089194,0.7692307692307693
512,R34,5,0.9318181818181818,0.8949710786605432,0.8876170998812508,0.8912264904069889,0.9602909954539456,0.05225770043253405,16,0.9605488850771869,0.8146853146853147
512,R50,1,0.9263085399449036,0.8893035797419786,0.8736310858952367,0.8811546731799409,0.9688133478871043,0.053345287456896845,17,0.9605488850771869,0.7867132867132867
512,R50,2,0.9297520661157025,0.9010751431576487,0.8704974271012007,0.8846398305084746,0.9669361513272319,0.05246019559973779,19,0.9682675814751286,0.7727272727272727
512,R50,3,0.9290633608815427,0.9014251314560912,0.8674297400712495,0.8830115857297852,0.9663004234187769,0.04803195877021477,19,0.9691252144082333,0.7657342657342657
512,R50,4,0.9318181818181818,0.9106405496665378,0.86650613537406,0.8862521889339843,0.9705855893677505,0.052815861232567145,19,0.9742710120068611,0.7587412587412588
512,R50,5,0.9214876033057852,0.8878684155518395,0.8561155825306769,0.8707018568915579,0.9590765152514723,0.05188998388983704,17,0.9639794168096055,0.7482517482517482
512,R101,1,0.9393939393939394,0.916475219411461,0.8870563398865285,0.9007540381586183,0.972282862934664,0.05246751015602484,13,0.9734133790737565,0.8006993006993007
512,R101,2,0.9338842975206612,0.9161125284985343,0.8677925847737169,0.8892149226685317,0.9672120332497691,0.048880091935110725,19,0.9768439108061749,0.7587412587412588
512,R101,3,0.9380165289256198,0.9141326794011357,0.8848792716717244,0.8984984481167688,0.9636495579891806,0.04764863703265988,18,0.9725557461406518,0.7972027972027972
512,R101,4,0.9373278236914601,0.9168328679696849,0.8791727140783745,0.8963455149501661,0.9671220717532896,0.041609751077926194,21,0.9751286449399656,0.7832167832167832
512,R101,5,0.9276859504132231,0.9033228618946024,0.8599749307296477,0.8793583822027105,0.9607737888183857,0.04547171081710982,21,0.9716981132075472,0.7482517482517482
512,R152,1,0.9352617079889807,0.9045121263395375,0.8871223116506135,0.8954505901241528,0.9664533579627919,0.0462496692191232,19,0.9665523156089194,0.8076923076923077
512,R152,2,0.9366391184573003,0.9014729950900164,0.8972159915556142,0.8993223036851244,0.9624140867708622,0.04349769286477444,22,0.9622641509433962,0.8321678321678322
512,R152,3,0.9325068870523416,0.8940888481574378,0.8920042221929014,0.8930410860055022,0.9692691528026005,0.0546095593617107,16,0.9588336192109777,0.8251748251748252
512,R152,4,0.9214876033057852,0.8834079296047876,0.8627127589391741,0.8725044365572316,0.9642493012990441,0.0528277499108529,18,0.9596912521440824,0.7657342657342657
512,R152,5,0.9325068870523416,0.895672842515846,0.8893653516295026,0.8924694780051206,0.9562607204116638,0.050619621576747834,16,0.9605488850771869,0.8181818181818182
512,D121,1,0.9318181818181818,0.9001991181908691,0.8797004881910542,0.8894333756633128,0.972576737156497,0.06303941776088456,12,0.9656946826758147,0.7937062937062938
512,D121,2,0.9269972451790633,0.8868235007313505,0.8806570787702863,0.8836914762096202,0.9651908982955295,0.06068985115744613,15,0.9571183533447685,0.8041958041958042
512,D121,3,0.931129476584022,0.9055249562919827,0.870035624752606,0.8862568151908253,0.9680996533483669,0.046410860074736625,14,0.9708404802744426,0.7692307692307693
512,D121,4,0.9318181818181818,0.9030902265072334,0.8757421823459559,0.8885051257330647,0.9638564694310835,0.05415251084549162,13,0.9682675814751286,0.7832167832167832
512,D121,5,0.9256198347107438,0.8838697945080923,0.8797994458371816,0.8818131391086244,0.9638774604469287,0.058143208841731256,12,0.9554030874785592,0.8041958041958042
512,D169,1,0.9449035812672176,0.9155838615309605,0.9089589655627391,0.9122199820449963,0.9721479206899447,0.042082288553924596,15,0.9682675814751286,0.8496503496503497
512,D169,2,0.9380165289256198,0.9100317668414684,0.8901570127985222,0.8996236270066825,0.963445645263827,0.03207581574569397,18,0.9691252144082333,0.8111888111888111
512,D169,3,0.9380165289256198,0.9235017913364456,0.874323789418129,0.8961389900017485,0.9637245259029136,0.04449628660102434,12,0.9794168096054888,0.7692307692307693
512,D169,4,0.928374655647383,0.8931378078586201,0.8762369705765932,0.8843283124777861,0.9626839712603006,0.046210072593052924,16,0.9622641509433962,0.7902097902097902
512,D169,5,0.931129476584022,0.8942678906278725,0.885868848132999,0.8899799963629751,0.9604709184469047,0.04507364561795865,16,0.9605488850771869,0.8111888111888111
512,D201,1,0.9325068870523416,0.8999623989471706,0.8827681752210055,0.8910016790656061,0.970333697177608,0.04411431653827131,12,0.9648370497427101,0.8006993006993007
512,D201,2,0.9387052341597796,0.9137131564051972,0.8879469587016757,0.900047567667908,0.968252587892382,0.03228666889833463,17,0.9716981132075472,0.8041958041958042
512,D201,3,0.9373278236914601,0.920397466695785,0.8752144082332762,0.8954439312423491,0.9570163969820916,0.03563626537916471,14,0.9777015437392796,0.7727272727272727
512,D201,4,0.940771349862259,0.9199291028787348,0.8879139728196332,0.9027355433698903,0.9621891830296633,0.03554278394464505,14,0.9751286449399656,0.8006993006993007
512,D201,5,0.9352617079889807,0.9064207736880143,0.8844834410872147,0.8948720792664893,0.9720099797286762,0.03802278662403462,12,0.9682675814751286,0.8006993006993007
512,D264d,1,0.8932506887052342,0.8453969721324425,0.8002704842327484,0.8198042394763707,0.9163837877388477,0.13515714077337143,50,0.9536878216123499,0.6468531468531469
512,D264d,2,0.8774104683195593,0.8071794246708923,0.8022826230373401,0.8046894600501169,0.9138438748215763,0.13793673172481558,50,0.9262435677530018,0.6783216783216783
512,D264d,3,0.8877410468319559,0.8376756435127646,0.7876039055284338,0.8087953369445353,0.9095317204236587,0.1222228123918645,50,0.9528301886792453,0.6223776223776224
512,D264d,4,0.890495867768595,0.8354607100119664,0.8051523947750363,0.8188894162316089,0.9091928654535858,0.12616258121109147,50,0.9459691252144082,0.6643356643356644
512,D264d,5,0.8918732782369146,0.8353600277946669,0.8126072041166381,0.8231848963645573,0.9277489234607589,0.11473209192837114,33,0.9433962264150944,0.6818181818181818
512,Eff_b0,1,0.9269972451790633,0.8883836143152913,0.8780182082068875,0.8830637196057753,0.9590765152514723,0.04541318042619068,10,0.9588336192109777,0.7972027972027972
512,Eff_b0,2,0.9228650137741047,0.8787683291530002,0.876764744689273,0.8777612411491453,0.9603239813359882,0.04248449364188799,12,0.9528301886792453,0.8006993006993007
512,Eff_b0,3,0.9263085399449036,0.8846028286687604,0.8815476975854335,0.8830631898631282,0.9525273183077642,0.04661346201430506,11,0.9554030874785592,0.8076923076923077
512,Eff_b0,4,0.9221763085399449,0.883308141672454,0.8657804459691252,0.8741454097775937,0.9576041454257578,0.05086590664888775,10,0.9588336192109777,0.7727272727272727
512,Eff_b0,5,0.928374655647383,0.8906203785862171,0.8801952764216916,0.885270064518874,0.9553101272655303,0.04119636759981578,12,0.9596912521440824,0.8006993006993007
512,Eff_b1,1,0.9359504132231405,0.8991611419293736,0.8981066103707613,0.898632504168096,0.9741300723290431,0.02927081393239391,14,0.9605488850771869,0.8356643356643356
512,Eff_b1,2,0.9366391184573003,0.917377703826955,0.8761050270484233,0.8947534288019363,0.9658086339046887,0.018896130753520996,16,0.9759862778730704,0.7762237762237763
512,Eff_b1,3,0.9290633608815427,0.8938403566931521,0.877985222324845,0.885597489135831,0.9675718792356871,0.028856009736095818,12,0.9622641509433962,0.7937062937062938
512,Eff_b1,4,0.9414600550964187,0.9104996837444655,0.9028565773848793,0.9066086028746874,0.9678237714258298,0.02574669957476352,13,0.9665523156089194,0.8391608391608392
512,Eff_b1,5,0.9366391184573003,0.9117901393908106,0.8827022034569205,0.8962428580749191,0.9642433038659455,0.024390780830316303,15,0.9716981132075472,0.7937062937062938
512,Eff_b2,1,0.9345730027548209,0.9047883183994689,0.8840546246206624,0.8939007140203507,0.9555200374239825,0.03315467447326216,9,0.967409948542024,0.8006993006993007
512,Eff_b2,2,0.9359504132231405,0.9033644859813084,0.8915094339622642,0.8972659486329744,0.9575621633940673,0.032270605630771595,10,0.9648370497427101,0.8181818181818182
512,Eff_b2,3,0.9380165289256198,0.9130733209314259,0.886198706953424,0.8987830418995453,0.9579130132303374,0.02950110172637214,10,0.9716981132075472,0.8006993006993007
512,Eff_b2,4,0.9345730027548209,0.9011214953271027,0.8893323657474601,0.8950566141949738,0.954152622677494,0.03267753474310728,10,0.9639794168096055,0.8146853146853147
512,Eff_b2,5,0.9235537190082644,0.8781682618927901,0.8811518670009235,0.8796482909253831,0.9397078050594345,0.025770853182264953,11,0.951114922813036,0.8111888111888111
512,Eff_b3,1,0.9304407713498623,0.8889683939935794,0.8920372080749439,0.8904907872384118,0.9557389437320827,0.03178008313722141,10,0.9554030874785592,0.8286713286713286
512,Eff_b3,2,0.9352617079889807,0.9000975134080936,0.8937194880591107,0.8968584789028706,0.953196032098262,0.027936110165088422,11,0.9622641509433962,0.8251748251748252
512,Eff_b3,3,0.9242424242424242,0.8816693944353519,0.8776223776223777,0.8796244935365618,0.9582998476651993,0.03426094758224027,11,0.9545454545454546,0.8006993006993007
512,Eff_b3,4,0.9256198347107438,0.885370068510779,0.8771605752737828,0.8811783960720131,0.9468477491633581,0.03933091243939907,10,0.9571183533447685,0.7972027972027972
512,Eff_b3,5,0.9325068870523416,0.901818204871369,0.8801293046576066,0.8903985507246377,0.9578290491669567,0.03284233579738005,10,0.9665523156089194,0.7937062937062938
512,Eff_b4,1,0.9139118457300276,0.8727284132912554,0.8474402955535032,0.8592236436023546,0.9536608331634061,0.048716775417438726,13,0.9571183533447685,0.7377622377622378
512,Eff_b4,2,0.9097796143250688,0.8649582516541043,0.8422285261907902,0.8528790040954601,0.9527672156317097,0.04720263959606487,13,0.9536878216123499,0.7307692307692307
512,Eff_b4,3,0.9022038567493113,0.8612211221122112,0.8150811452698246,0.8351619886986861,0.9423196871738896,0.05436853842769512,11,0.9588336192109777,0.6713286713286714
512,Eff_b4,4,0.9194214876033058,0.8710718630402159,0.8759400976382108,0.8734738533931043,0.9588336192109777,0.04513998386805624,15,0.9476843910806175,0.8041958041958042
512,Eff_b4,5,0.9152892561983471,0.8759025460618084,0.8482979284866077,0.8610855945024132,0.9515347431299405,0.045442002160402784,14,0.9588336192109777,0.7377622377622378
512,Eff_b5,1,0.9442148760330579,0.9241099433490643,0.8953357962791926,0.9087769210543257,0.9733174201441783,0.016549585684961617,11,0.9759862778730704,0.8146853146853147
512,Eff_b5,2,0.9352617079889807,0.9045121263395375,0.8871223116506135,0.8954505901241528,0.9648010651441183,0.01890347239446213,11,0.9665523156089194,0.8076923076923077
512,Eff_b5,3,0.9352617079889807,0.9074074074074074,0.8831640058055152,0.8945794392523365,0.9675508882198419,0.026049234619255277,9,0.9691252144082333,0.7972027972027972
512,Eff_b5,4,0.9352617079889807,0.8984661393015627,0.8963583586225096,0.8974067559644613,0.9675868728184337,0.013424331061945407,13,0.9605488850771869,0.8321678321678322
512,Eff_b5,5,0.9359504132231405,0.9007858964111946,0.8954677398073625,0.8980921137532177,0.9572502968729384,0.014925374960521565,14,0.9622641509433962,0.8286713286713286
512,Eff_b6,1,0.8622589531680441,0.7901562039493074,0.7479878611954084,0.7657459989674755,0.878695918147033,0.14230020584056563,50,0.9365351629502573,0.5594405594405595
512,Eff_b6,2,0.8787878787878788,0.8187912541254125,0.7780709856181554,0.7956937324716108,0.9058013170363085,0.12742981485107188,50,0.9442538593481989,0.6118881118881119
512,Eff_b6,3,0.8767217630853994,0.8047273636074226,0.8071315476975854,0.805919315996789,0.913555998032842,0.09696993499718493,43,0.9219554030874786,0.6923076923076923
512,Eff_b6,4,0.8760330578512396,0.8143923137624078,0.7723974139068479,0.7904291487587402,0.9038611474289003,0.11300199761928233,39,0.9433962264150944,0.6013986013986014
512,Eff_b6,5,0.8698347107438017,0.7957009345794392,0.787010159651669,0.7912178956089477,0.8905618395326799,0.11990132179383695,50,0.9236706689536878,0.6503496503496503
512,Eff_b7,1,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5280409984526622,0.2744044243168521,21,1.0,0.0
512,Eff_b7,2,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5134402475740383,0.2164384472574174,13,1.0,0.0
512,Eff_b7,3,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5013764108961365,0.2812357561351985,17,1.0,0.0
512,Eff_b7,4,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5022370425457904,0.15149914455853591,12,1.0,0.0
512,Eff_b7,5,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.5423928558576929,0.3705288324417711,17,1.0,0.0
512,RGy8,1,0.9235537190082644,0.8981966526769394,0.8508048555218366,0.8717166451099393,0.9626839712603006,0.042153153216241954,12,0.9708404802744426,0.7307692307692307
512,RGy8,2,0.9373278236914601,0.909377518608069,0.8884087610502704,0.8983680523773886,0.9622551547937483,0.042476344124954976,14,0.9691252144082333,0.8076923076923077
512,RGy8,3,0.9263085399449036,0.8937481301330863,0.8670339094867396,0.8794954389236154,0.9601260660437334,0.05541969487835926,11,0.9648370497427101,0.7692307692307693
512,RGy8,4,0.9152892561983471,0.8776401788785689,0.8456590579232088,0.8602953887841125,0.9579729875613238,0.056426607000001176,16,0.9605488850771869,0.7307692307692307
512,RGy8,5,0.9249311294765841,0.8923498399609044,0.8635374059902361,0.876896990250106,0.9604529261476088,0.04392196218746146,13,0.9648370497427101,0.7622377622377622
512,RGy16,1,0.9318181818181818,0.8926126369909348,0.8915754057263492,0.892092665727328,0.9660425337955355,0.039774871407873495,12,0.9579759862778731,0.8251748251748252
512,RGy16,2,0.9352617079889807,0.9045121263395375,0.8871223116506135,0.8954505901241528,0.9558349026616608,0.03751132743008037,13,0.9665523156089194,0.8076923076923077
512,RGy16,3,0.931129476584022,0.9044667119565217,0.8713550600343053,0.8865805762206649,0.9650649522004582,0.04266177649105581,12,0.9699828473413379,0.7727272727272727
512,RGy16,4,0.9249311294765841,0.8878709223290293,0.8701345823987333,0.8786004395199798,0.9551721863042617,0.04833313932708354,16,0.9605488850771869,0.7797202797202797
512,RGy16,5,0.9269972451790633,0.8800347222222222,0.8938514315872806,0.8866917755980058,0.9623211265578332,0.05079650172233812,11,0.9485420240137221,0.8391608391608392
512,RX101_32x8d,1,0.931129476584022,0.8883014345634628,0.8964243303865945,0.892278473499911,0.9684325108853411,0.04557177612274388,14,0.9536878216123499,0.8391608391608392
512,RX101_32x8d,2,0.9387052341597796,0.9204033159617981,0.8800303470114791,0.8983320470246146,0.9708434789909919,0.05183939308186871,15,0.9768439108061749,0.7832167832167832
512,RX101_32x8d,3,0.9373278236914601,0.9156961030026045,0.8804921493600739,0.8966413038971889,0.9706185752497931,0.0436549984185474,14,0.9742710120068611,0.7867132867132867
512,RX101_32x8d,4,0.9318181818181818,0.905128372108168,0.8731033117825571,0.8878740865023482,0.9666122899399058,0.039194741433350305,18,0.9699828473413379,0.7762237762237763
512,RX101_32x8d,5,0.9366391184573003,0.9185711606473046,0.8747855917667238,0.8944483952021998,0.9618713190754357,0.034179219678794115,19,0.9768439108061749,0.7727272727272727
1024,R18,1,0.9304407713498623,0.9027644367744982,0.870926243567753,0.8856089165326988,0.9645671652532717,0.07671186885932134,21,0.9691252144082333,0.7727272727272727
1024,R18,2,0.9228650137741047,0.8964078275974379,0.8503760390552844,0.870750743113287,0.9629958377814296,0.07187987772777656,21,0.9699828473413379,0.7307692307692307
1024,R18,3,0.9207988980716253,0.9143310508648048,0.8253397545850376,0.8604171769294622,0.9591214959997121,0.06810495949493504,15,0.9828473413379074,0.6678321678321678
1024,R18,4,0.9276859504132231,0.8970490667892177,0.8678915424198443,0.8814145318923039,0.9650559560508102,0.07331615067344709,22,0.9665523156089194,0.7692307692307693
1024,R18,5,0.9269972451790633,0.9061468646864687,0.8542683731362977,0.8769519070567656,0.9641533423694658,0.07153455904436389,21,0.9742710120068611,0.7342657342657343
1024,R34,1,0.9345730027548209,0.8994078229702354,0.891971236310859,0.8956213796834741,0.9687683671388646,0.06864392012680785,18,0.9622641509433962,0.8216783216783217
1024,R34,2,0.9290633608815427,0.9143584940868298,0.8529159519725558,0.8791774215048291,0.9610016912761338,0.05431746223057735,21,0.9785591766723842,0.7272727272727273
1024,R34,3,0.931129476584022,0.8995169204630463,0.8779522364428025,0.8881617864537119,0.9682645827585792,0.058441938523349335,18,0.9656946826758147,0.7902097902097902
1024,R34,4,0.9242424242424242,0.8839100857734399,0.8736640717772793,0.8786510297795782,0.9572772853218823,0.06339706355330911,19,0.9571183533447685,0.7902097902097902
1024,R34,5,0.9242424242424242,0.9023368820345272,0.8485948014249901,0.8719289242414523,0.9587826410296394,0.05676651448743298,16,0.9734133790737565,0.7237762237762237
1024,D169,1,0.809228650137741,0.8587786259541985,0.5170537010159652,0.4805438349742147,0.7555656179155321,0.1924078792871727,40,0.9991423670668954,0.03496503496503497
1024,D169,2,0.8126721763085399,0.6963298139768728,0.5983639002506927,0.6153282737770575,0.7537813815686887,0.24358815881771861,34,0.9519725557461407,0.24475524475524477
1024,D169,3,0.8126721763085399,0.7550612052730696,0.5389893125742182,0.5249674045349794,0.7204206599575381,0.22961005793201678,41,0.9905660377358491,0.08741258741258741
1024,D169,4,0.772038567493113,0.6250228521560363,0.6086884813299908,0.6151948597850238,0.7051002171070782,0.515705206247759,50,0.8782161234991424,0.33916083916083917
1024,D169,5,0.7803030303030303,0.6477931067178685,0.6402229845626072,0.6437297660262302,0.7328113567393155,0.4283470486602921,50,0.8713550600343053,0.4090909090909091
1024,D264d,1,0.546831955922865,0.4593725322453277,0.44075735585169545,0.4367115922034738,0.4062931065503965,0.6914372327018902,10,0.6157804459691252,0.26573426573426573
1024,D264d,2,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5834992623157288,0.6401967764370998,13,0.0,1.0
1024,D264d,3,0.803030303030303,0.4015151515151515,0.5,0.44537815126050423,0.4109201261859924,0.6445244753982912,8,1.0,0.0
1024,D264d,4,0.19696969696969696,0.09848484848484848,0.5,0.16455696202531644,0.5982799361873119,0.6610084907159052,10,0.0,1.0
1024,D264d,5,0.3608815426997245,0.4640269960391912,0.45032326164401637,0.3506799410171648,0.4146805167388358,0.6909777477557092,8,0.3027444253859348,0.5979020979020979
1024,Eff_b0,1,0.9345730027548209,0.9029139105954989,0.8866934951840613,0.8944831210476112,0.963235735105375,0.04068776950265401,12,0.9656946826758147,0.8076923076923077
1024,Eff_b0,2,0.9352617079889807,0.9064207736880143,0.8844834410872147,0.8948720792664893,0.9593074164257698,0.04488657033865582,12,0.9682675814751286,0.8006993006993007
1024,Eff_b0,3,0.9269972451790633,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.9579370029627321,0.045995199575142,11,0.9545454545454546,0.8146853146853147
1024,Eff_b0,4,0.9242424242424242,0.8846926003494727,0.8723446364955798,0.8783215504631887,0.9609597092444434,0.054480833372318266,15,0.9579759862778731,0.7867132867132867
1024,Eff_b0,5,0.9263085399449036,0.8853414820195046,0.880228262303734,0.8827511416300462,0.9602999916035936,0.0530514995419855,15,0.9562607204116638,0.8041958041958042
1024,Eff_b1,1,0.9290633608815427,0.8889918295665106,0.8859018340150415,0.8874346594009551,0.9682016097110436,0.03464518643977816,12,0.9571183533447685,0.8146853146853147
1024,Eff_b1,2,0.928374655647383,0.8940159842678499,0.8749175352948937,0.8840095245410553,0.963445645263827,0.021446712458729145,13,0.9631217838765008,0.7867132867132867
1024,Eff_b1,3,0.9435261707988981,0.9171610169491525,0.9015041562211374,0.9090467416513122,0.9693891014645731,0.03135557203074918,11,0.9708404802744426,0.8321678321678322
1024,Eff_b1,4,0.940771349862259,0.910751257024549,0.899788890354928,0.9051271687367612,0.9745378977797502,0.030253427721963863,15,0.967409948542024,0.8321678321678322
1024,Eff_b1,5,0.9387052341597796,0.9204033159617981,0.8800303470114791,0.8983320470246146,0.9715241876476868,0.029984402263750362,11,0.9768439108061749,0.7832167832167832
1024,Eff_b2,1,0.9304407713498623,0.89699648364218,0.8788428552579497,0.8875104990047519,0.9653528289891927,0.04406031328176195,9,0.9639794168096055,0.7937062937062938
1024,Eff_b2,2,0.9325068870523416,0.8990653040877368,0.8840876105027049,0.8912997644125439,0.9521584761721982,0.028056839337160987,11,0.9639794168096055,0.8041958041958042
1024,Eff_b2,3,0.9318181818181818,0.9106405496665378,0.86650613537406,0.8862521889339843,0.9532680012954455,0.04454154145098422,9,0.9742710120068611,0.7587412587412588
1024,Eff_b2,4,0.928374655647383,0.8958333333333334,0.8722786647314948,0.8833644859813083,0.9473755232760379,0.03810732643062929,10,0.9648370497427101,0.7797202797202797
1024,Eff_b2,5,0.9207988980716253,0.87582482687326,0.8728394247262172,0.8743202507874741,0.9464249301299044,0.034197513281136196,11,0.9519725557461407,0.7937062937062938
1024,RGy8,1,0.9249311294765841,0.8878709223290293,0.8701345823987333,0.8786004395199798,0.9594813419856302,0.06474293677509531,11,0.9605488850771869,0.7797202797202797
1024,RGy8,2,0.9214876033057852,0.8825761395724083,0.8640321942208735,0.8728565942084645,0.9534299319891086,0.061042131113155436,16,0.9588336192109777,0.7692307692307693
1024,RGy8,3,0.918732782369146,0.8772137619853355,0.8609974930729647,0.8687571237728726,0.954056663747916,0.04407616605239807,15,0.9562607204116638,0.7657342657342657
1024,RGy8,4,0.9207988980716253,0.87582482687326,0.8728394247262172,0.8743202507874741,0.9570733725965288,0.04426712346220817,16,0.9519725557461407,0.7937062937062938
1024,RGy8,5,0.9152892561983471,0.8794613386586876,0.84302018735981,0.8594926043149167,0.9478463217742805,0.057743991801518506,12,0.9622641509433962,0.7237762237762237
1024,RGy16,1,0.9180440771349863,0.8734879791074583,0.8645269824515107,0.8688996747302506,0.9588785999592174,0.052814210796451704,10,0.9528301886792453,0.7762237762237763
1024,RGy16,2,0.9228650137741047,0.88929141833197,0.8596120860271803,0.8733300099700897,0.9564106562391296,0.0523465916067544,11,0.9639794168096055,0.7552447552447552
1024,RGy16,3,0.9235537190082644,0.8919111504250823,0.8587214672120332,0.8739251069515162,0.9570074008324436,0.04107336412332956,12,0.9656946826758147,0.7517482517482518
1024,RGy16,4,0.9318181818181818,0.9130237212674488,0.8638672648106611,0.8855851159088648,0.9602400172726073,0.03942120673514613,13,0.9759862778730704,0.7517482517482518
1024,RGy16,5,0.9249311294765841,0.8862185312566992,0.8727734529621322,0.8792635341056029,0.9597512264750687,0.03898170207771867,14,0.9588336192109777,0.7867132867132867
1024,RX101_32x8d,1,0.39600550964187325,0.49804518136135023,0.4972621717904737,0.38491188868746673,0.48121603953507897,0.6906300428950527,8,0.330188679245283,0.6643356643356644
1024,RX101_32x8d,2,0.6370523415977961,0.4401890580702979,0.4375577252935744,0.4388086847789019,0.37999136369633796,0.6808902274530126,16,0.7667238421955404,0.10839160839160839
1024,RX101_32x8d,3,0.400137741046832,0.544762024529542,0.5565707877028632,0.3963511638463275,0.6258171502596889,0.6900862563133947,8,0.29845626072041165,0.8146853146853147
1024,RX101_32x8d,4,0.5234159779614325,0.5225813551089794,0.5356907243699697,0.47474358840319086,0.5392352073312623,0.6885048313522755,8,0.5154373927958834,0.5559440559440559
1024,RX101_32x8d,5,0.6873278236914601,0.4735537190082645,0.47677793904209,0.47453703703703703,0.4453393947390517,0.6888718262022123,12,0.8241852487135506,0.12937062937062938
