ImageInput,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
384,D121,3,0.9221763085399449,0.8838327149221268,0.8791415695094313,0.881456799096599,0.9556451728723787,0.0759757436305416,17,0.9530026109660574,0.8052805280528053
384,D121,4,0.9180440771349863,0.8750213872634569,0.8777456074589183,0.8763729246487868,0.9560875147566976,0.05199404402217746,19,0.9469103568320278,0.8085808580858086
384,D121,5,0.9221763085399449,0.8845214158795474,0.8779265655025033,0.8811641962924469,0.9561593235041521,0.048709762728483486,21,0.9538729329852045,0.801980198019802
384,D169,1,0.9325068870523416,0.8985455374641724,0.8966040207153875,0.8975698243593435,0.962633600174639,0.03647934847479278,19,0.95822454308094,0.834983498349835
384,D169,2,0.9104683195592287,0.8628460277416778,0.8680988203258968,0.8654313383293981,0.9525143114833676,0.04562723120988928,18,0.9408181026979983,0.7953795379537953
384,D169,3,0.9325068870523416,0.8985455374641724,0.8966040207153875,0.8975698243593435,0.961585192461805,0.04860036308578709,19,0.95822454308094,0.834983498349835
384,D169,4,0.9249311294765841,0.88537282277658,0.8881722375892942,0.8867617545102332,0.9580177338882714,0.04881578490388361,18,0.9512619669277633,0.8250825082508251
384,D169,5,0.9263085399449036,0.8894618055555555,0.8866125515945851,0.8880261880514853,0.9537781454385648,0.040939361042867516,20,0.9547432550043516,0.8184818481848185
384,D201,1,0.9263085399449036,0.8931479613033415,0.8805375315599445,0.8866306242671058,0.9591293332988653,0.04133620227259135,22,0.959094865100087,0.801980198019802
384,D201,2,0.9249311294765841,0.8925649821876237,0.8760221975200131,0.8839281719941182,0.9466116324426177,0.032004475348302065,22,0.9599651871192341,0.7920792079207921
384,D201,3,0.9173553719008265,0.8767676767676768,0.8712354264147042,0.8739583333333334,0.9586496508658698,0.04477462394663713,18,0.9503916449086162,0.7920792079207921
384,D201,4,0.9269972451790633,0.883433378945723,0.9016277606872958,0.8920694404317446,0.9671518065644684,0.04681408256375924,18,0.9451697127937336,0.858085808580858
384,D201,5,0.9235537190082644,0.8797793750623939,0.8933769356047876,0.8863179010582313,0.9564006008955986,0.04438733925135537,17,0.9451697127937336,0.8415841584158416
384,D264d,1,0.818870523415978,0.7412728648239713,0.8077923980387595,0.7617419201476432,0.8932175201854389,0.1319049188550919,47,0.8268059181897301,0.7887788778877888
384,D264d,2,0.7665289256198347,0.705922306475812,0.7917302174081637,0.71708676872498,0.8757191646057555,0.16866295390065886,50,0.7484769364664926,0.834983498349835
384,D264d,3,0.7644628099173554,0.7084819917185343,0.7989297624279399,0.7178826999597774,0.8761873576391581,0.18806698287674437,50,0.7397737162750218,0.858085808580858
