Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,scanner_Accuracy,scanner_Precision,scanner_Recall,scanner_F1,scanner_AUC,scanner_Uncertainty,num_epochs_trained
n1_5,1,0.8690476190476191,0.8227421353291404,0.7579020893500532,0.7830041940136261,0.8802433655374832,0.045414529124412184,0.2681704260651629,0.2645405258723845,0.2658905091914074,0.26263799216120465,0.5063891697431565,1.3847569760535465,0.33646616541353386,0.3491264871731434,0.35862640266655155,0.29299499423408215,0.5115386570281886,1.0971324302678396,16
n1_5,2,0.8659147869674185,0.8326489533011272,0.7331963010696043,0.7662981746920186,0.8847776596645374,0.04776806387567018,0.24812030075187969,0.24842883443386074,0.243599136762407,0.24329402203169248,0.49951950979678966,1.384359043343326,0.3226817042606516,0.33777998112414886,0.3041160214971661,0.2772897733668112,0.4863691973953734,1.0970339293475733,16
n1_5,3,0.8703007518796992,0.8352223177007632,0.7467968316384606,0.7780317460317461,0.8777034082463948,0.04863399485895521,0.2543859649122807,0.2556290631419795,0.25235965020106416,0.25066952499753026,0.5006056339580914,1.3843524084748082,0.3408521303258145,0.3278244952599514,0.3157477583131492,0.2847796830745623,0.49640260921803275,1.0971235729642388,16
n1_5,4,0.8709273182957393,0.8205630970336852,0.7699127947996727,0.7907314241486068,0.8935663822541651,0.05240598984465711,0.25125313283208023,0.2556164656049986,0.2535127008398208,0.24949845404282966,0.5018591283653966,1.3845813367794755,0.3132832080200501,0.3296897836175202,0.34366295663319923,0.27501319995221984,0.5170620957227671,1.09726120179642,16
n1_5,5,0.8652882205513784,0.8386637621605565,0.7252260091626608,0.7607431646133604,0.8659772720858693,0.04087108030144332,0.243734335839599,0.24369962695367448,0.24477599616917756,0.24055878872873637,0.49367830008162095,1.3845878981240316,0.33458646616541354,0.32545817294738644,0.35415058818859385,0.2865343659573908,0.4956171843068294,1.0971120435027908,17
n2,1,0.8721804511278195,0.8247167622167622,0.7685440400372527,0.7911825446709168,0.8858289197655713,0.04794884963724651,0.2593984962406015,0.25644643589905725,0.25902833403799214,0.25478919019738355,0.5027343318596197,1.384668119155108,0.33646616541353386,0.35271571037147237,0.3630090860192921,0.2937298789793446,0.521512856316635,1.0970921795668147,16
n2,2,0.8634085213032582,0.8304473304473304,0.7261973076452715,0.7598694744746403,0.8853961863011637,0.03830053362749357,0.2474937343358396,0.24759625038616004,0.2434862908484214,0.24282196771960443,0.5037464995614088,1.384440695618073,0.33145363408521306,0.341304488830569,0.33059075016525563,0.28560461245117247,0.5029874610863829,1.0971037988524395,16
n2,3,0.8696741854636592,0.8298535909209044,0.7507267100027282,0.7796890927624872,0.8830114486223083,0.04703212959592798,0.2681704260651629,0.2666032350940082,0.26401254361825155,0.2629505782391287,0.5068135779473004,1.384392804778102,0.34774436090225563,0.33205926630965454,0.3209812732521767,0.2900902341089348,0.49682236916465744,1.0971473679983341,16
n2,4,0.8721804511278195,0.8297652303120358,0.7609712044101185,0.7873601053324555,0.8883994506166453,0.04608187276433485,0.2593984962406015,0.26311820826559423,0.26030222433544825,0.2568492928967827,0.5046715535275543,1.3845224970484467,0.3107769423558897,0.32628043114065125,0.3413511468115,0.272665570175449,0.5152013360052999,1.0972354117729262,16
n2,5,0.8634085213032582,0.8207715322426634,0.7370156442554632,0.7665589574029543,0.8819060968382235,0.04140997474858254,0.23182957393483708,0.23150059091076408,0.23393467528222212,0.2296755079442444,0.48066600718519786,1.384605455401817,0.3408521303258145,0.32826501128148455,0.3534545344999338,0.2903389744992893,0.5002844083336777,1.0971487348945224,17
n2_5,1,0.8677944862155389,0.8525292988764883,0.7224884996378209,0.7609501344121323,0.8677458349404051,0.038383025390464856,0.262531328320802,0.2591706539659258,0.26140107719207584,0.25710582251743874,0.4979718686376477,1.384765583312455,0.32894736842105265,0.34795108296454025,0.34246051874260175,0.2862526062064303,0.5100878174041943,1.0971647228400052,17
n2_5,2,0.868421052631579,0.8133738601823708,0.7715684706634933,0.7893045465860999,0.8843778515724217,0.046597573351898076,0.2619047619047619,0.26591111655481536,0.2626503699603468,0.25965719086147276,0.5009649656067108,1.3844359959821213,0.3051378446115288,0.3307294773448278,0.29299764161530634,0.26580124035818425,0.48646734925359647,1.097233990234982,17
n2_5,3,0.8640350877192983,0.8183523832722317,0.7428222688403684,0.7704670097524282,0.8750246940292188,0.0510103166123577,0.23934837092731828,0.24257338192451017,0.24244174311298128,0.23766092261212823,0.4929159447644657,1.3845295294765023,0.38095238095238093,0.3490181513310324,0.3683972857620588,0.31648203865613256,0.5195787217055289,1.097269945013414,17
n2_5,4,0.8671679197994987,0.8293128654970761,0.7415640492563569,0.7723552730374967,0.8881289922013904,0.04628645004162391,0.24561403508771928,0.24272813744953364,0.23870662730161474,0.2387334424320889,0.4841435479178547,1.3845933970302065,0.3026315789473684,0.3259597782733397,0.2756257543048615,0.26167687432732106,0.45187486917245573,1.0972779848158996,17
