Model,Scale,Cluster,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,class_Acc_class_0,class_Acc_class_1,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,stain_Acc_class_0,stain_Acc_class_1,stain_Acc_class_2,num_epochs_trained
regnety_016,-1.5,3,2,0.8884711779448622,0.838485502036904,0.8189057487700022,0.8280651213460025,0.9135873604199397,0.07660420724226037,0.9395866454689984,0.6982248520710059,0.31140350877192985,0.30818418231136163,0.2686311729835431,0.25861834962108493,0.46334380876829656,1.097351811352992,0.25830258302583026,0.38365650969529086,0.16393442622950818,10
regnety_016,-1.5,3,3,0.8847117794486216,0.8344620743034056,0.8089481754640127,0.8206193879420927,0.9083827997855146,0.04643039000773742,0.9403815580286169,0.6775147928994083,0.2819548872180451,0.2995240462042797,0.3160412181752261,0.24846020075427053,0.47343455743134505,1.0979974745717713,0.28044280442804426,0.2742382271468144,0.39344262295081966,15
regnety_016,-1.5,3,4,0.8803258145363408,0.8271145763228404,0.8029204805222905,0.8140117766428088,0.9021363862992823,0.05958397538061904,0.9372019077901431,0.6686390532544378,0.37781954887218044,0.36182460828221247,0.36217128757727796,0.31753171271133135,0.5166372003924488,1.0977454698715934,0.3874538745387454,0.37119113573407203,0.32786885245901637,13
regnety_016,-1.5,3,5,0.87468671679198,0.8140959373943288,0.8058343759701225,0.8098406283361294,0.9064707763802787,0.07446468255957071,0.9252782193958664,0.6863905325443787,0.33646616541353386,0.35362815814202264,0.3594015489221692,0.2940934771443246,0.5192496742062186,1.0975508577831257,0.3234932349323493,0.3448753462603878,0.4098360655737705,11
resnext101_32x8d,0.0,3,1,0.8922305764411027,0.8523568035018416,0.8104721498386657,0.8286903906062785,0.9317057224297043,0.047658176423560974,0.9523052464228935,0.6686390532544378,0.5093984962406015,0.40391534391534395,0.3336950682526216,0.2313891863690035,0.38173175803894427,1.0867431751907344,0.991389913899139,0.009695290858725761,0.0,11
resnext101_32x8d,0.0,3,2,0.899749373433584,0.86513639032723,0.8217326271624914,0.8406422238197939,0.9147679701978345,0.045104875155026786,0.9570747217806042,0.6863905325443787,0.05764411027568922,0.3000712250712251,0.3460434604346043,0.0494297581773576,0.6488477352943458,1.0754981617963915,0.038130381303813035,0.0,1.0,14
resnext101_32x8d,0.0,3,3,0.9072681704260651,0.8717360819677165,0.8416477737744706,0.8553781347962383,0.9256874347372084,0.04075157908247025,0.9554848966613673,0.727810650887574,0.43107769423558895,0.30023284481577867,0.3143289050619038,0.24609252975709592,0.4043755496317562,1.0752717277482142,0.07872078720787208,0.8642659279778393,0.0,14
resnext101_32x8d,0.0,3,4,0.8840852130325815,0.8279819980184386,0.8215327231164335,0.8246856769634985,0.9195162792447861,0.041287620424029656,0.9300476947535771,0.7130177514792899,0.5093984962406015,0.16979949874686717,0.3333333333333333,0.22498962224989624,0.36880899205711765,1.0331239979211173,1.0,0.0,0.0,15
resnext101_32x8d,0.0,3,5,0.8972431077694235,0.8601395259938838,0.8190609683822354,0.8370532323652382,0.9165882729231145,0.040351181027558976,0.9546899841017488,0.6834319526627219,0.10463659147869674,0.1516468940423313,0.37226586742957474,0.10133286689672681,0.5085031145477937,1.0779369002466397,0.0,0.14958448753462603,0.9672131147540983,15
resnext101_32x8d,-0.01,3,1,0.8984962406015038,0.8637710408794229,0.8187740472808347,0.8382574098865214,0.9260166884601273,0.04680559051839733,0.9570747217806042,0.6804733727810651,0.33959899749373434,0.33237552453507996,0.31420428027449065,0.28436936903041565,0.46510466195243444,1.0980203016361434,0.38253382533825336,0.29778393351800553,0.26229508196721313,11
resnext101_32x8d,-0.01,3,2,0.8903508771929824,0.8531401830569127,0.8017069453721037,0.8233315010750022,0.9235519891628488,0.036315048932776206,0.9554848966613673,0.6479289940828402,0.33458646616541354,0.33560771938589085,0.31690889975517983,0.28411645283595816,0.5056487713665896,1.0978885431283119,0.34932349323493234,0.32271468144044324,0.2786885245901639,19
resnext101_32x8d,-0.01,3,3,0.8884711779448622,0.8466377533493645,0.8037600775157336,0.8222828330851902,0.9119881280514764,0.04788243687234458,0.9507154213036566,0.6568047337278107,0.325187969924812,0.31568260503103385,0.3008565903741776,0.2726928751336849,0.4843202617085038,1.098057673639705,0.3284132841328413,0.32825484764542934,0.2459016393442623,12
resnext101_32x8d,-0.01,3,4,0.8959899749373433,0.8580211518858308,0.8171842221615977,0.8350660766623752,0.9260519656447259,0.04455290504462758,0.9538950715421304,0.6804733727810651,0.34711779448621555,0.33651138045122786,0.32826124319551175,0.2915150954312146,0.5010529454800051,1.098050720952257,0.2988929889298893,0.407202216066482,0.2786885245901639,13
resnext101_32x8d,-0.01,3,5,0.893483709273183,0.8517665130568357,0.81667623070338,0.832303204113924,0.9280627651668376,0.045421308240800505,0.9499205087440381,0.6834319526627219,0.30701754385964913,0.31748967583401305,0.32800702240708435,0.26710883041118655,0.47842000858878136,1.098066751708794,0.3161131611316113,0.29085872576177285,0.3770491803278688,16
resnext101_32x8d,-0.05,3,1,0.8890977443609023,0.8435665352524475,0.8117303694226772,0.8260190491440819,0.9239612045041911,0.040298323025546055,0.9459459459459459,0.6775147928994083,0.35213032581453635,0.3472750047784739,0.3343219904203038,0.29766335920593634,0.506646810774666,1.0980380729732218,0.36162361623616235,0.3462603878116344,0.29508196721311475,14
resnext101_32x8d,-0.05,3,2,0.8916040100250626,0.8523476838034443,0.8079110262368181,0.8270640383166383,0.9142623305519234,0.03889458578665035,0.9531001589825119,0.6627218934911243,0.3182957393483709,0.31810939079004735,0.35612176747533786,0.27671131388983194,0.5004423512908186,1.0980300720111003,0.3210332103321033,0.3047091412742382,0.4426229508196721,18
resnext101_32x8d,-0.05,3,3,0.893483709273183,0.8511226611226611,0.8177580643643991,0.8327015141462548,0.9276982342593203,0.050142999363067646,0.9491255961844197,0.6863905325443787,0.34273182957393483,0.3466188201871195,0.3376607654637465,0.2930633367022353,0.48600208890319746,1.0980514572279085,0.35547355473554737,0.3296398891966759,0.32786885245901637,15
resnext101_32x8d,-0.05,3,4,0.8897243107769424,0.8449012474012474,0.8121278257024864,0.826796861704358,0.9223361022003557,0.04503829527989356,0.9467408585055644,0.6775147928994083,0.35651629072681706,0.35392281314344326,0.3586501602266829,0.3047265704345334,0.5375941565630453,1.0980942625706676,0.33579335793357934,0.37950138504155123,0.36065573770491804,13
resnext101_32x8d,-0.05,3,5,0.9041353383458647,0.8636943711136412,0.8418241596974628,0.8520437685976854,0.9329615902014091,0.04515372918751003,0.9499205087440381,0.7337278106508875,0.35150375939849626,0.33274405633943605,0.319627055087135,0.2920190835002808,0.48929980760528347,1.098072153442188,0.34317343173431736,0.3698060941828255,0.2459016393442623,14
resnext101_32x8d,-0.1,3,1,0.8890977443609023,0.8517064945636375,0.7987483654904469,0.8208664475574052,0.9224631000649101,0.056167311887768606,0.9554848966613673,0.6420118343195266,0.37844611528822053,0.3673429442058569,0.3342181348792281,0.31464763058602696,0.5008586421368136,1.0981028838568112,0.34932349323493234,0.42382271468144045,0.22950819672131148,11
resnext101_32x8d,-0.1,3,2,0.8959899749373433,0.8539814814814815,0.8236752241277128,0.8374079138262434,0.9264023856784038,0.04855256885650374,0.9491255961844197,0.6982248520710059,0.32393483709273185,0.32100668943537797,0.3243787905387341,0.27614339342085104,0.482299916806191,1.0979989689245822,0.3419434194341943,0.3033240997229917,0.32786885245901637,16
resnext101_32x8d,-0.1,3,3,0.8928571428571429,0.859989690808291,0.8022149368303214,0.8260678926387504,0.9242128484209933,0.04279360743267853,0.9594594594594594,0.6449704142011834,0.3283208020050125,0.3507862137122239,0.36923492594446405,0.2895929430764495,0.5369264178154188,1.0980424621447222,0.3038130381303813,0.3448753462603878,0.45901639344262296,15
resnext101_32x8d,-0.1,3,4,0.900375939849624,0.8635899302999903,0.8264574180863773,0.842966947216909,0.9342151061608075,0.047190899264580956,0.9546899841017488,0.6982248520710059,0.3233082706766917,0.32194339325319793,0.3113891769679243,0.2746908320878352,0.478935671416062,1.098059086270313,0.2829028290282903,0.37257617728531855,0.2786885245901639,10
resnext101_32x8d,-0.1,3,5,0.8847117794486216,0.8443386795805936,0.7916388368877056,0.8135490342979772,0.9136602666014431,0.04705632692677748,0.9531001589825119,0.6301775147928994,0.33208020050125314,0.33895149780251566,0.34709436009486566,0.2873418794581098,0.51455065475441,1.0981228407310064,0.3013530135301353,0.3628808864265928,0.3770491803278688,13
resnext101_32x8d,-0.2,3,1,0.8922305764411027,0.8444614186436616,0.824535987431915,0.8338606790534406,0.9256827311125954,0.047827302853133316,0.9419713831478538,0.7071005917159763,0.31641604010025065,0.332316133753975,0.29908580499001486,0.27217961383292405,0.48639228460455447,1.0980801961298814,0.33579335793357934,0.29916897506925205,0.26229508196721313,14
resnext101_32x8d,-0.2,3,2,0.900375939849624,0.8519219932521596,0.8480940913067609,0.8499850141080202,0.9364281615412837,0.050408098462843554,0.93879173290938,0.757396449704142,0.34147869674185466,0.3232244960340952,0.3333365730006239,0.2867976261312905,0.4814588911051847,1.0981617693480996,0.3173431734317343,0.37119113573407203,0.3114754098360656,15
resnext101_32x8d,-0.2,3,3,0.8872180451127819,0.8519485394485394,0.7910649946849042,0.8157493041213972,0.9144457719118353,0.04102066689262046,0.9578696343402225,0.6242603550295858,0.3408521303258145,0.33486648436613325,0.3067240095224621,0.2859377307025702,0.48249525714828057,1.0980629256056627,0.34440344403444034,0.3462603878116344,0.22950819672131148,13
resnext101_32x8d,-0.2,3,4,0.899749373433584,0.861491683991684,0.8271417954675873,0.8425426015494164,0.9136485075399103,0.03338997716215033,0.9531001589825119,0.7011834319526628,0.34398496240601506,0.3436770622787236,0.3295087012901826,0.2921994431844936,0.4924968736735036,1.0979977127020126,0.3333333333333333,0.3601108033240997,0.29508196721311475,16
resnext101_32x8d,-0.2,3,5,0.8959899749373433,0.8602448265811717,0.8139387211785402,0.8338584257261827,0.9273995540963867,0.031202700159256747,0.9562798092209857,0.6715976331360947,0.34774436090225563,0.3355354204496029,0.3351628516512221,0.2920603469364305,0.49742278722323335,1.0979151639180273,0.3837638376383764,0.31024930747922436,0.3114754098360656,17
resnext101_32x8d,-0.3,3,1,0.900375939849624,0.8734028456730809,0.8134754141541471,0.8382736545588381,0.9280604133545309,0.04578242017053201,0.9642289348171701,0.6627218934911243,0.32894736842105265,0.3522397907796448,0.34354572350046647,0.28808451431234233,0.51429180922932,1.0981705316880417,0.33087330873308735,0.32271468144044324,0.3770491803278688,12
resnext101_32x8d,-0.3,3,2,0.8941102756892231,0.846656258131668,0.8289738572544003,0.837316424271412,0.9160026716587804,0.056898272047062666,0.9419713831478538,0.7159763313609467,0.30200501253132833,0.31002941004172896,0.2750090445366558,0.25734776375499774,0.46609633795613803,1.0981180916197095,0.2988929889298893,0.31301939058171746,0.21311475409836064,12
resnext101_32x8d,-0.3,3,3,0.893483709273183,0.8544867346394065,0.8123488960593033,0.830682362808531,0.9259014496571057,0.04208748059726174,0.9531001589825119,0.6715976331360947,0.34147869674185466,0.3284642852877599,0.36014943728747945,0.2894209574026663,0.5093554036283329,1.0981314277624799,0.3936039360393604,0.2770083102493075,0.4098360655737705,15
resnext101_32x8d,-0.3,3,4,0.9053884711779449,0.8751334858886346,0.8296370683248511,0.8494233317733915,0.9275100892747952,0.053981302711167384,0.9610492845786963,0.6982248520710059,0.3358395989974937,0.3407092266005393,0.28895233982084156,0.2825431461643728,0.4802366713529335,1.0981166593683147,0.32226322263222634,0.36426592797783935,0.18032786885245902,11
resnext101_32x8d,-0.3,3,5,0.9085213032581454,0.8760083160083161,0.8402790190120507,0.8563201239138424,0.9343726775853473,0.04705467636192773,0.958664546899841,0.7218934911242604,0.33771929824561403,0.3538217126286573,0.33974526793994153,0.29280788964919735,0.49726178732906856,1.097984532599345,0.3370233702337023,0.3379501385041551,0.3442622950819672,13
resnext101_32x8d,-0.4,3,1,0.8972431077694235,0.8648056653491436,0.8125699664161202,0.8346419086077888,0.9238624283873154,0.0464241634511116,0.9594594594594594,0.665680473372781,0.33208020050125314,0.3493814394844153,0.32599795390806185,0.2872540256541234,0.505201638058023,1.0980601248249402,0.32718327183271834,0.33933518005540164,0.3114754098360656,15
resnext101_32x8d,-0.4,3,2,0.8928571428571429,0.8485498787824369,0.8195242754066283,0.8327071713477102,0.9244950658977807,0.04994954791776437,0.9467408585055644,0.6923076923076923,0.33458646616541354,0.3319335233049267,0.3284131165638436,0.2846199821879461,0.48725131327758425,1.0981130016902843,0.31365313653136534,0.3601108033240997,0.3114754098360656,12
resnext101_32x8d,-0.4,3,3,0.8928571428571429,0.8436811885222761,0.829260778355801,0.8361352030477425,0.9301793962427446,0.03863625571673965,0.9395866454689984,0.7189349112426036,0.3583959899749373,0.3601746502100775,0.36529638422037003,0.30789548019082175,0.5158498825504065,1.0979759455273659,0.3296432964329643,0.389196675900277,0.3770491803278688,16
resnext101_32x8d,-0.4,3,4,0.8928571428571429,0.8401304342679938,0.8379154476439544,0.839014868868811,0.9292386713201194,0.04590335683285666,0.9332273449920508,0.742603550295858,0.36654135338345867,0.34006707392657415,0.36979961484824414,0.3086005989231796,0.5361715577413338,1.0980250004121328,0.36531365313653136,0.3670360110803324,0.3770491803278688,14
resnext101_32x8d,-0.4,3,5,0.8978696741854637,0.8485783886414386,0.8432587652044665,0.8458735685505013,0.9366304173996484,0.04417356566469011,0.9379968203497615,0.7485207100591716,0.32393483709273185,0.32786117805770426,0.29389690064195495,0.27389757416235244,0.48479969873955825,1.098096270080026,0.35301353013530135,0.29916897506925205,0.22950819672131148,16
resnext101_32x8d,-0.5,3,1,0.8941102756892231,0.8581535095239261,0.809500851356055,0.830231467640163,0.9191423410880425,0.042150029173295495,0.9562798092209857,0.6627218934911243,0.34711779448621555,0.34852980137517586,0.33093860478589343,0.2951906991559165,0.5022218135180021,1.0980958074547018,0.35424354243542433,0.34349030470914127,0.29508196721311475,16
resnext101_32x8d,-0.5,3,2,0.906641604010025,0.8710694082787106,0.8401684838336423,0.8542302253263674,0.9277217523823859,0.0435986920361421,0.9554848966613673,0.7248520710059172,0.32706766917293234,0.33675819868844403,0.33803638068168523,0.2832165997719304,0.5067561978404842,1.0980004789941635,0.30996309963099633,0.34349030470914127,0.36065573770491804,16
resnext101_32x8d,-0.5,3,3,0.900375939849624,0.8577039048131421,0.83619392103555,0.8462415634446534,0.9251935541528302,0.04730122506555715,0.9475357710651828,0.7248520710059172,0.30701754385964913,0.31627232173011877,0.26693988977944366,0.2596701754281537,0.45654405607253107,1.0980902461207336,0.34071340713407133,0.27977839335180055,0.18032786885245902,15
resnext101_32x8d,-0.5,3,4,0.8897243107769424,0.8494769908351955,0.8045549900753521,0.8238498971554709,0.9048997657594944,0.0395993500155003,0.9523052464228935,0.6568047337278107,0.34899749373433586,0.3425102781541138,0.3620303899783015,0.2985596572483615,0.5266460584828044,1.098113225070148,0.36162361623616235,0.33102493074792244,0.39344262295081966,16
resnext101_32x8d,-0.5,3,5,0.8984962406015038,0.8527622759618507,0.8371652195181607,0.8445843271524198,0.9270726521857744,0.049407298861767514,0.9435612082670907,0.7307692307692307,0.37155388471177947,0.34992705570291777,0.34925420345434555,0.30942868318815747,0.5295680279985036,1.0980428802896838,0.34686346863468637,0.40581717451523547,0.29508196721311475,11
resnext101_32x8d,-0.6,3,1,0.9010025062656641,0.8664946483180428,0.8246912070441482,0.843014699473827,0.9234132322367615,0.04159622596577681,0.9570747217806042,0.6923076923076923,0.35213032581453635,0.3455687807540308,0.34350076846211447,0.2980210545266675,0.4990264805223054,1.0980881757859033,0.3813038130381304,0.32132963988919666,0.32786885245901637,15
resnext101_32x8d,-0.6,3,2,0.8916040100250626,0.84709633499483,0.8165656955249716,0.8303520354400981,0.9205581320965937,0.044278613748143396,0.9467408585055644,0.6863905325443787,0.32644110275689225,0.33351970590749763,0.33231351772216233,0.2816787980933116,0.5017729767617884,1.0980885349504725,0.3161131611316113,0.3365650969529086,0.3442622950819672,13
resnext101_32x8d,-0.6,3,3,0.8959899749373433,0.861808277202214,0.8117750538565018,0.8330392433653304,0.9148549872531773,0.03358051643466547,0.9578696343402225,0.665680473372781,0.34210526315789475,0.3413671102357851,0.3325063430916767,0.2913224024639621,0.49170325545215604,1.0980567126195417,0.34809348093480935,0.3379501385041551,0.3114754098360656,14
resnext101_32x8d,-0.6,3,4,0.8991228070175439,0.8614997158041695,0.8245806718657398,0.8409916886913356,0.9251935541528302,0.05798419069996878,0.9538950715421304,0.6952662721893491,0.31203007518796994,0.3178616662552923,0.30385407391606273,0.2663455539088565,0.44984865667514345,1.0980590158891006,0.2644526445264453,0.3684210526315789,0.2786885245901639,10
resnext101_32x8d,-0.6,3,5,0.8991228070175439,0.8557070827129756,0.8343171748149124,0.8443074950603093,0.9281638930960198,0.04249479373774525,0.9467408585055644,0.7218934911242604,0.34962406015037595,0.3431597597628995,0.3226246968886291,0.294103933871758,0.5151550085902056,1.098108567248294,0.35793357933579334,0.3476454293628809,0.26229508196721313,14
resnext101_32x8d,-0.7,3,1,0.8884711779448622,0.8411056634287645,0.8134965804649064,0.8260628918495299,0.9130111664048316,0.043288902806712166,0.9435612082670907,0.6834319526627219,0.33959899749373434,0.33581497212484135,0.3111651837648208,0.28595120112175176,0.49561387031914345,1.0981557241837465,0.33579335793357934,0.3518005540166205,0.2459016393442623,15
resnext101_32x8d,-0.7,3,2,0.8947368421052632,0.8604249011857708,0.808816473974845,0.830608784427491,0.9175972004026304,0.03732893416335275,0.9578696343402225,0.6597633136094675,0.34711779448621555,0.34091232386032794,0.3419260574241454,0.29493459745346134,0.5062893308481892,1.0979971621438194,0.33087330873308735,0.3670360110803324,0.32786885245901637,17
resnext101_32x8d,-0.7,3,3,0.8865914786967418,0.835259064841538,0.8166315462695553,0.8253672036663239,0.9117176696362217,0.0431600065322962,0.9379968203497615,0.6952662721893491,0.3226817042606516,0.33081638370397465,0.2833813502296505,0.27315050131140123,0.46266513166772993,1.098051379787854,0.34317343173431736,0.31024930747922436,0.19672131147540983,18
resnext101_32x8d,-0.7,3,4,0.9072681704260651,0.8746982664033356,0.8373204391303939,0.8540051424050632,0.9209791064994686,0.041496669106964326,0.958664546899841,0.7159763313609467,0.33709273182957394,0.3234062532176613,0.3001396836546813,0.2799478253112338,0.45848769470038747,1.098093932624051,0.3161131611316113,0.37119113573407203,0.21311475409836064,13
resnext101_32x8d,-0.7,3,5,0.9028822055137845,0.8700646555739813,0.8269654095445951,0.8458091156992598,0.9245021213347006,0.040014341281697466,0.958664546899841,0.6952662721893491,0.32393483709273185,0.33090295975967365,0.33407433275095655,0.2791922316806221,0.5230234112960258,1.0981087878023614,0.34932349323493234,0.2922437673130194,0.36065573770491804,15
resnext101_32x8d,-0.8,3,1,0.8928571428571429,0.841820837038483,0.8335881129998777,0.837593984962406,0.9250195200421445,0.055202379183079756,0.9364069952305246,0.7307692307692307,0.34210526315789475,0.35140198566693304,0.32760689556852424,0.2930144531351764,0.49755760078556416,1.0980730651678354,0.3456334563345633,0.34210526315789475,0.29508196721311475,14
resnext101_32x8d,-0.8,3,2,0.8847117794486216,0.8320498425032543,0.8143573437691085,0.8226752330805275,0.9196032963001288,0.05749004714856434,0.9364069952305246,0.6923076923076923,0.3107769423558897,0.3084164566261151,0.29034129131536995,0.2625922017596865,0.4651689692970153,1.0981845891623112,0.32595325953259535,0.29916897506925205,0.2459016393442623,13
resnext101_32x8d,-0.8,3,3,0.8966165413533834,0.854691568645057,0.8251545140685412,0.8385770951600713,0.927063244936548,0.04906093564057292,0.9491255961844197,0.7011834319526628,0.34273182957393483,0.3387031782931693,0.3641217069270734,0.29498646760191866,0.5046026233407813,1.0980399031670776,0.3210332103321033,0.36149584487534625,0.4098360655737705,12
resnext101_32x8d,-0.8,3,4,0.8959899749373433,0.8533578308443452,0.824757057788732,0.8377889890282131,0.9281780039698593,0.04907539387119557,0.9483306836248012,0.7011834319526628,0.34147869674185466,0.337573740651272,0.3433938501321347,0.291556103767121,0.5070009961932954,1.0980685967367798,0.3161131611316113,0.3698060941828255,0.3442622950819672,14
resnext101_32x8d,-0.8,3,5,0.8953634085213033,0.8587904590948359,0.813541264898731,0.8330618173345585,0.9221832344004292,0.04004902807683169,0.9554848966613673,0.6715976331360947,0.34273182957393483,0.34312755647857673,0.3591189065698386,0.2955564635531614,0.5011888030520049,1.0980304739257747,0.3210332103321033,0.3628808864265928,0.39344262295081966,16
resnext101_32x8d,-0.9,3,1,0.893483709273183,0.8582345191040843,0.8069397277542074,0.8285922223373421,0.9318280166696455,0.060530250031420096,0.9570747217806042,0.6568047337278107,0.35964912280701755,0.352021546803653,0.3587364768793231,0.30514629074904287,0.5014860270122264,1.0981567338732732,0.3886838868388684,0.3268698060941828,0.36065573770491804,10
resnext101_32x8d,-0.9,3,2,0.9010025062656641,0.8615259424547325,0.8322640426712824,0.8456063871473354,0.9193892813802316,0.048575416642852906,0.951510333863275,0.7130177514792899,0.3508771929824561,0.34439666320362256,0.3249949975999465,0.2949637654936417,0.49095137634310265,1.0980618075691373,0.3234932349323493,0.389196675900277,0.26229508196721313,13
resnext101_32x8d,-0.9,3,3,0.8840852130325815,0.8322168661974487,0.8107143865062417,0.8206866814647018,0.9191846737095605,0.04808909360291084,0.9379968203497615,0.6834319526627219,0.33521303258145363,0.3282292518699451,0.32572253564141385,0.2821268163669737,0.5079232107294231,1.0980397142975515,0.3886838868388684,0.2770083102493075,0.3114754098360656,13
resnext101_32x8d,-0.9,3,4,0.8859649122807017,0.8375617283950617,0.8086612543626118,0.82173638744805,0.9162942963847942,0.04177957823191176,0.9427662957074722,0.6745562130177515,0.29949874686716793,0.3232114442018745,0.2947238164085015,0.2603059110128311,0.4713474231252355,1.098005477832865,0.26199261992619927,0.34349030470914127,0.2786885245901639,15
resnext101_32x8d,-0.9,3,5,0.8984962406015038,0.86699604743083,0.8144467126367578,0.8366584706979376,0.9207321662072793,0.03610139549051344,0.9602543720190779,0.6686390532544378,0.3283208020050125,0.32264255967167954,0.3266803786515682,0.27829601705884505,0.5065111990289787,1.0981983932962893,0.3640836408364084,0.2880886426592798,0.32786885245901637,18
resnext101_32x8d,-1.0,3,1,0.8984962406015038,0.8637710408794229,0.8187740472808347,0.8382574098865214,0.9245609166423647,0.04352292523771865,0.9570747217806042,0.6804733727810651,0.3558897243107769,0.3445126920099417,0.35034347641510105,0.29973881905758165,0.5196616974113355,1.0981519148310204,0.4034440344403444,0.3033240997229917,0.3442622950819672,16
resnext101_32x8d,-1.0,3,2,0.8890977443609023,0.8509435001032275,0.799830199151466,0.8213124325158594,0.9279992662345604,0.04012248631177162,0.9546899841017488,0.6449704142011834,0.33145363408521306,0.32631696179975495,0.3214119721234449,0.281130327034993,0.49938276745442894,1.098164288999082,0.3062730627306273,0.3628808864265928,0.29508196721311475,15
resnext101_32x8d,-1.0,3,3,0.8828320802005013,0.827601246105919,0.8153286422517192,0.8212056094754101,0.9230651640153903,0.05198146953269189,0.9324324324324325,0.6982248520710059,0.33395989974937346,0.3292967677033925,0.34099613327090084,0.2848963780932469,0.5071967671711052,1.0980440646150342,0.36039360393603936,0.30193905817174516,0.36065573770491804,12
resnext101_32x8d,-1.0,3,4,0.9016290726817042,0.8597007269133083,0.8380706672561876,0.8481756318289972,0.932973349262942,0.03532377160464177,0.9483306836248012,0.727810650887574,0.34649122807017546,0.3274501494469932,0.35605936664243804,0.2938593024262596,0.5206702415817537,1.0980140445427722,0.34071340713407133,0.35041551246537395,0.3770491803278688,17
resnext101_32x8d,-1.0,3,5,0.893483709273183,0.8412794063220627,0.8383129039237637,0.839781746031746,0.93043574378416,0.04937685448667199,0.9340222575516693,0.742603550295858,0.3057644110275689,0.32225721189334533,0.3013461897481697,0.2641528580379393,0.47154312731170506,1.0980163716344005,0.3333333333333333,0.2756232686980609,0.29508196721311475,13
resnext101_32x8d,-1.1,3,1,0.8916040100250626,0.8386403030108494,0.8349568677622976,0.8367761474257075,0.9268986180750887,0.052930447877083765,0.9332273449920508,0.7366863905325444,0.3483709273182957,0.3549793789369204,0.3273242532161937,0.29669163016327316,0.5028477601750247,1.0980781700313054,0.34317343173431736,0.3601108033240997,0.2786885245901639,14
resnext101_32x8d,-1.1,3,2,0.8966165413533834,0.8490489279824078,0.835972850678733,0.8422402436547737,0.9266399187213666,0.04829587765059029,0.9411764705882353,0.7307692307692307,0.31892230576441105,0.3164367949503306,0.341626723337757,0.27494307522523675,0.5041680360563509,1.098101001480365,0.3198031980319803,0.31163434903047094,0.39344262295081966,13
resnext101_32x8d,-1.1,3,3,0.8834586466165414,0.8345322245322245,0.8027440945992983,0.8169557743011965,0.9093705609542714,0.046237481444009666,0.9427662957074722,0.6627218934911243,0.36403508771929827,0.3615629583071443,0.3578956156484048,0.31020273250566405,0.5305802536830209,1.098049936557208,0.36654366543665434,0.3628808864265928,0.3442622950819672,12
resnext101_32x8d,-1.1,3,4,0.8984962406015038,0.8561939504483964,0.8306742175520456,0.842433963551976,0.9143705139180253,0.039309475394150466,0.9483306836248012,0.7130177514792899,0.37030075187969924,0.3482587522671698,0.35447052395232187,0.308013299767718,0.5154174504162155,1.098064941713578,0.3198031980319803,0.43213296398891965,0.3114754098360656,14
resnext101_32x8d,-1.1,3,5,0.9022556390977443,0.862906346749226,0.8352226225529393,0.8479164376030786,0.9332367522412772,0.046178462759841464,0.951510333863275,0.7189349112426036,0.35526315789473684,0.3406094632275924,0.359018709618548,0.30047780095278337,0.5108695169157582,1.0979572899101855,0.3050430504305043,0.4113573407202216,0.36065573770491804,13
resnext101_32x8d,-1.2,3,1,0.8984962406015038,0.8568111455108359,0.8295923838910264,0.8420670698185817,0.9175736822795646,0.041817734340205734,0.9491255961844197,0.7100591715976331,0.33395989974937346,0.34832420366338757,0.3481274788225835,0.2780356616563513,0.49621553448931727,1.098114680727494,0.1906519065190652,0.4930747922437673,0.36065573770491804,14
resnext101_32x8d,-1.2,3,2,0.893483709273183,0.8434661076170511,0.8329037356186677,0.8380043705145506,0.9261954261954263,0.049543554360207076,0.9379968203497615,0.727810650887574,0.3276942355889724,0.3181751019444529,0.3280790491479684,0.2780750363654149,0.5006554829376753,1.0980680710100132,0.3198031980319803,0.3365650969529086,0.32786885245901637,15
resnext101_32x8d,-1.2,3,3,0.8972431077694235,0.8535784867306606,0.8298793049924271,0.8408576313479044,0.9304263365349339,0.03707500824333601,0.9467408585055644,0.7130177514792899,0.3258145363408521,0.3247681789451121,0.3311800437835449,0.27910423181150623,0.5084308047438643,1.0980096516233238,0.33210332103321033,0.3171745152354571,0.3442622950819672,16
resnext101_32x8d,-1.2,3,4,0.8859649122807017,0.8354743083003953,0.8129885890066886,0.8233907860080403,0.9119481472422648,0.05674127093263752,0.9395866454689984,0.6863905325443787,0.3302005012531328,0.3209784736915395,0.2977385595571591,0.2749666468276719,0.44476239836382697,1.0980588788388037,0.3714637146371464,0.2922437673130194,0.22950819672131148,12
resnext101_32x8d,-1.2,3,5,0.9028822055137845,0.8656160473229965,0.8334564115107101,0.8480032687469086,0.9263882748045644,0.046138948809910665,0.9538950715421304,0.7130177514792899,0.33270676691729323,0.3271464258768986,0.2955126567749942,0.27847121434549177,0.48326603718813255,1.0980356019063555,0.34932349323493234,0.32409972299168976,0.21311475409836064,14
resnext101_32x8d,-1.3,3,1,0.8953634085213033,0.8662418666628865,0.8038047619495583,0.8292738701240803,0.9183921129622487,0.038943218878493314,0.9626391096979332,0.6449704142011834,0.34711779448621555,0.3384372652726971,0.3262975393479469,0.2922756652310086,0.5043748852300004,1.0980784136541932,0.3456334563345633,0.3545706371191136,0.2786885245901639,17
